번호,명칭,수량,재질,시대,용도기능,입수처,크기(cm),특징
807,Ad.com 2000년 5월호(통권9호),1,종이,2000년(현대),KOMA(주)에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),22.8×30.5×0.8,"월간지, 144쪽(앞뒤 표지 제외)"
808,Ad.com 2001년 1월호(통권17호),1,종이,2001년(현대),KOMA(주)에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),23×30.5×0.8,"월간지, 160쪽(앞뒤 표지 제외)"
809,Ad.com 2001년 2월호(통권18호),1,종이,2001년(현대),KOMA(주)에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),23×30.5×0.8,"월간지, 152쪽(앞뒤 표지 제외)"
810,Ad.com 2001년 3월호(통권19호),1,종이,2001년(현대),KOMA(주)에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),23×30.5×0.7,"월간지, 140쪽(앞뒤 표지 제외)"
811,Ad.com 2001년 4월호(통권20호),1,종이,2001년(현대),KOMA(주)에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),22.8×30.4×0.7,"월간지, 140쪽(앞뒤 표지 제외)"
812,Ad.com 2001년 5월호(통권21호),1,종이,2001년(현대),KOMA(주)에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),22.9×30.5×0.7,"월간지, 140쪽(앞뒤 표지 제외)"
813,Ad.com 2001년 6월호(통권22호),1,종이,2001년(현대),KOMA(주)에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),22.9×30.4×0.8,"월간지, 140쪽(앞뒤 표지 제외)"
814,Ad.com 2001년 7월호(통권23호),1,종이,2001년(현대),KOMA(주)에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),22.9×30.5×0.7,"월간지, 140쪽(앞뒤 표지 제외)"
815,Ad.com 2001년 8월호(통권24호),1,종이,2001년(현대),KOMA(주)에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),22.8×30.5×0.8,"월간지, 140쪽(앞뒤 표지 제외)"
816,Ad.com 2001년 9월호(통권25호),1,종이,2001년(현대),KOMA(주)에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),23×30.4×0.7,"월간지, 140쪽(앞뒤 표지 제외)"
817,Ad.com 2001년 10월호(통권26호),1,종이,2001년(현대),KOMA(주)에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),22.9×30.5×0.8,"월간지, 140쪽(앞뒤 표지 제외)"
818,Ad.com 2001년 11월호(통권27호),1,종이,2001년(현대),KOMA(주)에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),23×30.4×0.7,"월간지, 140쪽(앞뒤 표지 제외)"
819,Ad.com 2001년 12월호(통권28호),1,종이,2001년(현대),KOMA(주)에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),22.9×30.3×0.7,"월간지, 140쪽(앞뒤 표지 제외)"
820,MBC애드컴 2000년 5·6월호,1,종이,2000년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21×27.5×0.4,"월간지, 58쪽(앞뒤 표지 제외)"
821,MBC애드컴 2000년 11·12월호,1,종이,2000년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21×27.5×0.4,"월간지, 58쪽(앞뒤 표지 제외)"
822,MBC애드컴 2001년 7·8월호,1,종이,2001년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21.1×27.5×0.4,"월간지, 58쪽(앞뒤 표지 제외)"
823,MBC애드컴 2001년 9·10월호,1,종이,2001년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21×27.5×0.4,"월간지, 58쪽(앞뒤 표지 제외)"
824,MBC애드컴 2001년 11·12월호,1,종이,2001년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21.1×27.5×0.4,"월간지, 58쪽(앞뒤 표지 제외)"
825,MBC애드컴 2002년 1·2월호,1,종이,2002년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21.1×27.5×0.3,"월간지, 58쪽(앞뒤 표지 제외)"
826,MBC애드컴 2002년 7·8월호,1,종이,2002년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21.1×27.4×0.4,"월간지, 62쪽(앞뒤 표지 제외)"
827,MBC애드컴 2002년 11·12월호,1,종이,2002년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21.1×27.5×0.4,"월간지, 58쪽(앞뒤 표지 제외)"
828,MBC애드컴 2004년 3·4월호,1,종이,2004년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21.1×27.5×0.6,"월간지, 80쪽(앞뒤 표지 제외)"
829,MBC애드컴 2004년 9·10월호,1,종이,2004년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21×27.5×0.5,"월간지, 58쪽(앞뒤 표지 제외)"
830,MBC애드컴 2004년 11·12월호,1,종이,2004년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21×27.4×0.4,"월간지, 58쪽(앞뒤 표지 제외)"
831,MBC애드컴 2005년 1·2월호,1,종이,2005년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21×27.6×0.4,"월간지, 58쪽(앞뒤 표지 제외)"
832,MBC애드컴 2005년 7·8월호,1,종이,2005년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21×27.5×0.4,"월간지, 58쪽(앞뒤 표지 제외)"
833,MBC애드컴 2005년 9·10월호,1,종이,2005년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21×27.5×0.4,"월간지, 58쪽(앞뒤 표지 제외)"
834,MBC애드컴 2005년 11·12월호,1,종이,2005년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21×27.5×0.4,"월간지, 58쪽(앞뒤 표지 제외)"
835,MBC애드컴 2006년 1·2월호,1,종이,2006년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21×27.4×0.4,"월간지, 52쪽(앞뒤 표지 제외)"
836,MBC애드컴 2006년 3·4월호,1,종이,2006년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21.1×27.5×0.4,"월간지, 56쪽(앞뒤 표지 제외)"
837,MBC애드컴 2006년 5·6월호,1,종이,2006년(현대),MBC애드컴에서 발행한 사보,한국광고업협회(현재 한국광고산업협회),21.1×27.5×0.4,"월간지, 58쪽(앞뒤 표지 제외)"
838,팝사인 2007년 4월호(통권168호),1,종이,2007년(현대),주)팝사인에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×33.3×1.3,"월간지, 220쪽(앞뒤 표지 제외)"
839,팝사인 2007년 5월호(통권169호),1,종이,2007년(현대),주)팝사인에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.5×33.9×1.3,"월간지, 220쪽(앞뒤 표지 제외)"
840,팝사인 2007년 6월호(통권170호),1,종이,2007년(현대),주)팝사인에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×33.3×1.8,"월간지, 220쪽(앞뒤 표지 제외)"
841,팝사인 2007년 7월호(통권171호),1,종이,2007년(현대),주)팝사인에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.3×33.3×1.3,"월간지, 216쪽(앞뒤 표지 제외)"
842,팝사인 2007년 8월호(통권172호),1,종이,2007년(현대),주)팝사인에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.5×33.4×1.3,"월간지, 208쪽(앞뒤 표지 제외)"
843,팝사인 2007년 9월호(통권173호),1,종이,2007년(현대),주)팝사인에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×33.4×1.2,"월간지, 216쪽(앞뒤 표지 제외)"
844,팝사인 2007년 10월호(통권174호),1,종이,2007년(현대),주)팝사인에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×33.3×1.3,"월간지, 216쪽(앞뒤 표지 제외)"
845,팝사인 2007년 11월호(통권175호),1,종이,2007년(현대),주)팝사인에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.7×33.3×1.3,"월간지, 224쪽(앞뒤 표지 제외)"
846,팝사인 2007년 12월호(통권176호),1,종이,2007년(현대),주)팝사인에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×33.3×1.2,"월간지, 224쪽(앞뒤 표지 제외)"
847,팝사인 2008년 1월호(통권177호),1,종이,2008년(현대),주)팝사인에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×33.3×1.2,"월간지, 208쪽(앞뒤 표지 제외)"
848,팝사인 2008년 2월호(통권178호),1,종이,2008년(현대),주)팝사인에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×33.4×1.2,"월간지, 208쪽(앞뒤 표지 제외)"
849,월간 사인문화 1995년 11월호(통권1호),1,종이,1995년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),27.1×39.1×0.2,"월간지, 39쪽(앞뒤 표지 제외)"
850,월간 사인문화 1995년 12월호(통권2호),1,종이,1995년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.3×37.3×0.1,"월간지, 42쪽(앞뒤 표지 제외)"
851,월간 사인문화 1996년 2월호(통권4호),1,종이,1996년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.5×37.4×0.2,"월간지, 46쪽(앞뒤 표지 제외)"
852,월간 사인문화 1996년 3월호(통권5호),1,종이,1996년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×37.5×0.2,"월간지, 50쪽(앞뒤 표지 제외)"
853,월간 사인문화 1996년 4월호(통권6호),1,종이,1996년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.3×37.4×0.2,"월간지, 50쪽(앞뒤 표지 제외)"
854,월간 사인문화 1996년 5·6월 합본호(통권7호),1,종이,1996년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×37.4×0.2,"월간지, 70쪽(앞뒤 표지 제외)"
855,월간 사인문화 1996년 7월호,1,종이,1996년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.3×37.5×0.3,"월간지, 76쪽(앞뒤 표지 제외)"
856,월간 사인문화 1996년 8월호(통권9호),1,종이,1996년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.3×37.4×0.2,"월간지, 72쪽(앞뒤 표지 제외)"
857,월간 사인문화 1996년 9월호(통권10호),1,종이,1996년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×37.4×0.2,"월간지, 76쪽(앞뒤 표지 제외)"
858,월간 사인문화 1996년 10월호(통권11호),1,종이,1996년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.3×37.5×0.3,"월간지, 84쪽(앞뒤 표지 제외)"
859,월간 사인문화 1996년 11월호(통권12호),1,종이,1996년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.3×37.5×0.3,"월간지, 88쪽(앞뒤 표지 제외)"
860,월간 사인문화 1996년 12월호(통권13호),1,종이,1996년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.6×37.4×0.4,"월간지, 104쪽(앞뒤 표지 제외)"
861,월간 사인문화 1997년 2월호(통권15호),1,종이,1997년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.5×37.3×0.4,"월간지, 110쪽(앞뒤 표지 제외)"
862,월간 사인문화 1997년 3월호(통권16호),1,종이,1997년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.2×37.3×0.4,"월간지, 116쪽(앞뒤 표지 제외)"
863,월간 사인문화 1997년 5월호(통권18호),1,종이,1997년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.5×37.3×0.5,"월간지, 128쪽(앞뒤 표지 제외)"
864,월간 사인문화 1997년 6월호(통권19호),1,종이,1997년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.3×37.3×0.5,"월간지, 128쪽(앞뒤 표지 제외)"
865,월간 사인문화 1997년 8월호(통권21호),1,종이,1997년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.6×37.4×0.7,"월간지, 148쪽(앞뒤 표지 제외)"
866,월간 사인문화 1997년 9월호(통권22호),1,종이,1997년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×37.5×0.6,"월간지, 148쪽(앞뒤 표지 제외)"
867,월간 사인문화 1997년 10월호(통권23호),1,종이,1997년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×37.6×0.6,"월간지, 148쪽(앞뒤 표지 제외)"
868,월간 사인문화 1997년 11월호(통권24호),1,종이,1997년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×37.3×0.6,"월간지, 156쪽(앞뒤 표지 제외)"
869,월간 사인문화 1997년 12월호(통권25호),1,종이,1997년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.5×37.5×0.8,"월간지, 168쪽(앞뒤 표지 제외)"
870,월간 사인문화 1998년 1월호(통권26호),1,종이,1998년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.2×37.3×0.7,"월간지, 136쪽(앞뒤 표지 제외)"
871,월간 사인문화 1998년 2월호(통권27호),1,종이,1998년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×37.3×0.7,"월간지, 140쪽(앞뒤 표지 제외)"
872,월간 사인문화 1998년 3월호(통권28호),1,종이,1998년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×37.2×0.8,"월간지, 136쪽(앞뒤 표지 제외)"
873,월간 사인문화 1998년 4월호(통권29호),1,종이,1998년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×37.2×0.6,"월간지, 140쪽(앞뒤 표지 제외)"
874,월간 사인문화 1998년 6월호(통권31호),1,종이,1998년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.3×37.3×0.6,"월간지, 140쪽(앞뒤 표지 제외)"
875,월간 사인문화 1998년 7월호(통권32호),1,종이,1998년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.3×37.2×0.7,"월간지, 136쪽(앞뒤 표지 제외)"
876,월간 사인문화 1998년 8월호(통권33호),1,종이,1998년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.5×37.2×0.7,"월간지, 136쪽(앞뒤 표지 제외)"
877,월간 사인문화 1998년 9월호(통권34호),1,종이,1998년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.3×37.3×0.7,"월간지, 140쪽(앞뒤 표지 제외)"
878,월간 사인문화 1998년 10월호(통권35호),1,종이,1998년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.6×37.4×0.7,"월간지, 144쪽(앞뒤 표지 제외)"
879,월간 사인문화 1998년 12월호(통권37호),1,종이,1998년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.3×37.4×0.8,"월간지, 180쪽(앞뒤 표지 제외)"
880,월간 사인문화 1999년 1월호(통권38호),1,종이,1999년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×37.3×0.8,"월간지, 164쪽(앞뒤 표지 제외)"
881,월간 사인문화 1999년 2월호(통권39호),1,종이,1999년(현대),주)에스엠미디어그룹에서 발행한 월간 잡지,한국광고업협회(현재 한국광고산업협회),26.4×37.3×0.8,"월간지, 156쪽(앞뒤 표지 제외)"
